age,gender,split,final,hours,minutes,seconds,total_minutes
50,"M","01:22:24","02:51:42",2,51,42,171.7
40,"M","01:23:57","02:51:42",2,51,42,171.7
40,"M","01:24:54","02:51:44",2,51,44,171.7333
31,"M","01:22:30","02:51:47",2,51,47,171.7833
28,"M","01:23:01","02:51:49",2,51,49,171.8167
38,"M","01:24:29","02:51:51",2,51,51,171.85
28,"M","01:23:46","02:51:52",2,51,52,171.8667
35,"M","01:21:22","02:51:54",2,51,54,171.9
21,"M","01:20:04","02:51:55",2,51,55,171.9167
28,"M","01:22:53","02:51:57",2,51,57,171.95
31,"W","01:25:52","02:51:58",2,51,58,171.9667
39,"M","01:23:17","02:51:58",2,51,58,171.9667
42,"M","01:19:36","02:51:59",2,51,59,171.9833
34,"M","01:23:33","02:51:59",2,51,59,171.9833
46,"M","01:24:50","02:51:59",2,51,59,171.9833
22,"W","01:25:11","02:52:01",2,52,1,172.0167
35,"M","01:25:40","02:52:06",2,52,6,172.1
44,"M","01:24:36","02:52:07",2,52,7,172.1167
52,"M","01:23:02","02:52:08",2,52,8,172.1333
47,"M","01:21:52","02:52:08",2,52,8,172.1333
50,"M","01:24:50","02:52:10",2,52,10,172.1667
43,"M","01:19:34","02:52:14",2,52,14,172.2333
49,"M","01:24:24","02:52:14",2,52,14,172.2333
40,"M","01:21:57","02:52:14",2,52,14,172.2333
29,"M","01:21:54","02:52:15",2,52,15,172.25
33,"W","01:26:52","02:52:18",2,52,18,172.3
33,"M","01:26:31","02:52:18",2,52,18,172.3
34,"M","01:24:20","02:52:21",2,52,21,172.35
53,"M","01:23:43","02:52:24",2,52,24,172.4
27,"M","01:26:18","02:52:25",2,52,25,172.4167
38,"M","01:23:07","02:52:25",2,52,25,172.4167
33,"M","01:27:03","02:52:25",2,52,25,172.4167
40,"M","01:24:56","02:52:27",2,52,27,172.45
25,"M","01:25:50","02:52:27",2,52,27,172.45
25,"M","01:26:01","02:52:27",2,52,27,172.45
30,"M","01:26:25","02:52:28",2,52,28,172.4667
35,"M","01:24:14","02:52:28",2,52,28,172.4667
29,"M","01:22:30","02:52:31",2,52,31,172.5167
37,"M","01:16:49","02:52:31",2,52,31,172.5167
34,"M","01:21:54","02:52:31",2,52,31,172.5167
27,"W","01:25:05","02:52:33",2,52,33,172.55
33,"M","01:23:51","02:52:34",2,52,34,172.5667
38,"M","01:23:17","02:52:36",2,52,36,172.6
39,"M","01:25:06","02:52:38",2,52,38,172.6333
28,"M","01:23:41","02:52:39",2,52,39,172.65
43,"M","01:24:17","02:52:43",2,52,43,172.7167
51,"M","01:22:12","02:52:44",2,52,44,172.7333
32,"W","01:24:21","02:52:44",2,52,44,172.7333
36,"M","01:24:59","02:52:45",2,52,45,172.75
44,"M","01:25:57","02:52:46",2,52,46,172.7667
51,"M","01:24:27","02:52:48",2,52,48,172.8
31,"M","01:24:15","02:52:49",2,52,49,172.8167
39,"W","01:25:10","02:52:50",2,52,50,172.8333
39,"M","01:23:18","02:52:51",2,52,51,172.85
30,"M","01:25:00","02:52:53",2,52,53,172.8833
44,"M","01:23:08","02:52:56",2,52,56,172.9333
49,"M","01:24:32","02:52:57",2,52,57,172.95
37,"M","01:22:46","02:53:00",2,53,0,173
30,"M","01:23:13","02:53:03",2,53,3,173.05
33,"M","01:22:00","02:53:04",2,53,4,173.0667
39,"M","01:24:21","02:53:05",2,53,5,173.0833
40,"M","01:23:26","02:53:06",2,53,6,173.1
32,"M","01:22:55","02:53:06",2,53,6,173.1
40,"M","01:24:40","02:53:06",2,53,6,173.1
31,"M","01:22:51","02:53:10",2,53,10,173.1667
25,"M","01:21:25","02:53:12",2,53,12,173.2
36,"M","01:15:26","02:53:14",2,53,14,173.2333
41,"M","01:20:48","02:53:17",2,53,17,173.2833
29,"M","01:22:23","02:53:17",2,53,17,173.2833
38,"M","01:24:56","02:53:21",2,53,21,173.35
42,"M","01:24:34","02:53:25",2,53,25,173.4167
26,"M","01:23:46","02:53:25",2,53,25,173.4167
37,"M","01:22:45","02:53:25",2,53,25,173.4167
42,"M","01:21:36","02:53:26",2,53,26,173.4333
38,"M","01:21:43","02:53:27",2,53,27,173.45
47,"M","01:22:27","02:53:28",2,53,28,173.4667
45,"M","01:23:36","02:53:28",2,53,28,173.4667
35,"M","01:24:24","02:53:29",2,53,29,173.4833
30,"M","01:26:26","02:53:31",2,53,31,173.5167
23,"M","01:24:01","02:53:31",2,53,31,173.5167
31,"M","01:27:01","02:53:32",2,53,32,173.5333
41,"M","01:26:28","02:53:35",2,53,35,173.5833
31,"M","01:22:26","02:53:40",2,53,40,173.6667
44,"M","01:21:30","02:53:43",2,53,43,173.7167
32,"M","01:24:29","02:53:44",2,53,44,173.7333
46,"M","01:24:02","02:53:45",2,53,45,173.75
38,"M","01:25:07","02:53:46",2,53,46,173.7667
44,"M","01:23:49","02:53:47",2,53,47,173.7833
51,"M","01:25:36","02:53:47",2,53,47,173.7833
32,"M","01:26:08","02:53:48",2,53,48,173.8
33,"M","01:26:17","02:53:48",2,53,48,173.8
29,"W","01:28:06","02:53:50",2,53,50,173.8333
50,"M","01:22:43","02:53:52",2,53,52,173.8667
45,"M","01:23:54","02:53:52",2,53,52,173.8667
39,"M","01:23:30","02:53:54",2,53,54,173.9
30,"M","01:23:24","02:53:55",2,53,55,173.9167
30,"M","01:27:32","02:53:55",2,53,55,173.9167
30,"W","01:24:16","02:53:59",2,53,59,173.9833
40,"M","01:19:40","02:53:59",2,53,59,173.9833
28,"M","01:24:38","02:53:59",2,53,59,173.9833
27,"M","01:18:43","02:54:01",2,54,1,174.0167
33,"M","01:20:17","02:54:02",2,54,2,174.0333
27,"W","01:24:40","02:54:04",2,54,4,174.0667
42,"M","01:26:39","02:54:04",2,54,4,174.0667
45,"M","01:25:12","02:54:05",2,54,5,174.0833
39,"M","01:24:16","02:54:06",2,54,6,174.1
44,"M","01:23:10","02:54:07",2,54,7,174.1167
36,"M","01:25:05","02:54:07",2,54,7,174.1167
33,"M","01:22:43","02:54:08",2,54,8,174.1333
44,"M","01:26:03","02:54:09",2,54,9,174.15
42,"M","01:26:13","02:54:11",2,54,11,174.1833
37,"M","01:24:58","02:54:11",2,54,11,174.1833
25,"M","01:22:53","02:54:14",2,54,14,174.2333
25,"W","01:25:23","02:54:18",2,54,18,174.3
45,"M","01:22:35","02:54:21",2,54,21,174.35
31,"M","01:25:47","02:54:22",2,54,22,174.3667
44,"M","01:24:01","02:54:22",2,54,22,174.3667
34,"M","01:27:01","02:54:24",2,54,24,174.4
39,"W","01:26:15","02:54:24",2,54,24,174.4
46,"M","01:23:12","02:54:31",2,54,31,174.5167
36,"M","01:26:29","02:54:31",2,54,31,174.5167
39,"M","01:25:11","02:54:31",2,54,31,174.5167
32,"M","01:25:26","02:54:32",2,54,32,174.5333
45,"M","01:25:01","02:54:35",2,54,35,174.5833
49,"M","01:26:34","02:54:39",2,54,39,174.65
39,"M","01:26:25","02:54:40",2,54,40,174.6667
37,"M","01:22:26","02:54:42",2,54,42,174.7
28,"M","01:24:11","02:54:42",2,54,42,174.7
24,"M","01:23:15","02:54:42",2,54,42,174.7
39,"M","01:25:35","02:54:45",2,54,45,174.75
43,"M","01:25:14","02:54:46",2,54,46,174.7667
37,"M","01:26:05","02:54:47",2,54,47,174.7833
33,"M","01:26:52","02:54:49",2,54,49,174.8167
35,"M","01:23:24","02:54:50",2,54,50,174.8333
32,"W","01:27:49","02:54:51",2,54,51,174.85
46,"M","01:25:28","02:54:52",2,54,52,174.8667
44,"M","01:24:52","02:54:55",2,54,55,174.9167
39,"W","01:24:03","02:54:55",2,54,55,174.9167
24,"M","01:21:11","02:54:57",2,54,57,174.95
27,"M","01:23:16","02:54:57",2,54,57,174.95
28,"W","01:26:08","02:54:58",2,54,58,174.9667
41,"W","01:24:55","02:55:02",2,55,2,175.0333
41,"M","01:22:21","02:55:03",2,55,3,175.05
35,"M","01:25:44","02:55:04",2,55,4,175.0667
40,"M","01:24:15","02:55:04",2,55,4,175.0667
34,"M","01:25:07","02:55:04",2,55,4,175.0667
39,"M","01:21:54","02:55:06",2,55,6,175.1
40,"M","01:24:15","02:55:06",2,55,6,175.1
25,"M","01:27:42","02:55:09",2,55,9,175.15
51,"M","01:25:02","02:55:12",2,55,12,175.2
43,"M","01:24:33","02:55:15",2,55,15,175.25
42,"M","01:22:47","02:55:16",2,55,16,175.2667
45,"M","01:23:32","02:55:18",2,55,18,175.3
29,"M","01:18:41","02:55:18",2,55,18,175.3
52,"M","01:24:57","02:55:21",2,55,21,175.35
25,"W","01:25:41","02:55:23",2,55,23,175.3833
37,"M","01:23:29","02:55:23",2,55,23,175.3833
25,"M","01:24:21","02:55:23",2,55,23,175.3833
32,"M","01:26:30","02:55:25",2,55,25,175.4167
40,"M","01:23:39","02:55:25",2,55,25,175.4167
37,"M","01:25:30","02:55:25",2,55,25,175.4167
29,"M","01:29:45","02:55:25",2,55,25,175.4167
42,"M","01:23:58","02:55:28",2,55,28,175.4667
39,"M","01:22:23","02:55:30",2,55,30,175.5
45,"M","01:26:16","02:55:32",2,55,32,175.5333
40,"M","01:27:03","02:55:32",2,55,32,175.5333
48,"M","01:26:08","02:55:33",2,55,33,175.55
42,"M","01:23:23","02:55:35",2,55,35,175.5833
32,"M","01:22:28","02:55:37",2,55,37,175.6167
30,"M","01:24:06","02:55:38",2,55,38,175.6333
50,"M","01:25:00","02:55:41",2,55,41,175.6833
32,"W","01:25:40","02:55:42",2,55,42,175.7
33,"M","01:26:35","02:55:43",2,55,43,175.7167
49,"M","01:25:19","02:55:43",2,55,43,175.7167
38,"W","01:26:36","02:55:43",2,55,43,175.7167
51,"M","01:23:42","02:55:45",2,55,45,175.75
43,"M","01:22:33","02:55:46",2,55,46,175.7667
30,"M","01:24:13","02:55:48",2,55,48,175.8
37,"W","01:26:59","02:55:49",2,55,49,175.8167
44,"M","01:22:22","02:55:50",2,55,50,175.8333
33,"M","01:24:20","02:55:51",2,55,51,175.85
52,"M","01:24:33","02:55:54",2,55,54,175.9
44,"M","01:25:26","02:55:54",2,55,54,175.9
40,"M","01:26:49","02:55:55",2,55,55,175.9167
41,"W","01:24:25","02:55:56",2,55,56,175.9333
25,"M","01:22:00","02:55:57",2,55,57,175.95
31,"M","01:23:19","02:55:57",2,55,57,175.95
42,"M","01:27:07","02:55:58",2,55,58,175.9667
30,"W","01:27:02","02:56:00",2,56,0,176
45,"M","01:24:43","02:56:01",2,56,1,176.0167
40,"M","01:23:55","02:56:06",2,56,6,176.1
30,"M","01:23:44","02:56:06",2,56,6,176.1
40,"M","01:27:16","02:56:07",2,56,7,176.1167
42,"M","01:24:42","02:56:07",2,56,7,176.1167
43,"M","01:24:49","02:56:09",2,56,9,176.15
32,"M","01:24:25","02:56:10",2,56,10,176.1667
44,"M","01:26:52","02:56:13",2,56,13,176.2167
34,"M","01:25:48","02:56:13",2,56,13,176.2167
32,"M","01:24:17","02:56:15",2,56,15,176.25
40,"M","01:25:02","02:56:18",2,56,18,176.3
28,"M","01:20:54","02:56:19",2,56,19,176.3167
27,"M","01:26:13","02:56:21",2,56,21,176.35
43,"M","01:23:07","02:56:22",2,56,22,176.3667
28,"M","01:30:42","02:56:24",2,56,24,176.4
30,"M","01:20:27","02:56:26",2,56,26,176.4333
42,"M","01:23:05","02:56:27",2,56,27,176.45
27,"M","01:24:16","02:56:28",2,56,28,176.4667
42,"M","01:24:24","02:56:28",2,56,28,176.4667
38,"M","01:27:36","02:56:28",2,56,28,176.4667
39,"M","01:27:17","02:56:29",2,56,29,176.4833
37,"M","01:24:15","02:56:30",2,56,30,176.5
42,"M","01:29:53","02:56:33",2,56,33,176.55
40,"M","01:26:08","02:56:35",2,56,35,176.5833
41,"M","01:26:39","02:56:35",2,56,35,176.5833
36,"M","01:23:39","02:56:35",2,56,35,176.5833
29,"W","01:25:02","02:56:36",2,56,36,176.6
53,"M","01:25:07","02:56:36",2,56,36,176.6
42,"M","01:28:19","02:56:36",2,56,36,176.6
43,"M","01:22:27","02:56:37",2,56,37,176.6167
42,"M","01:26:13","02:56:38",2,56,38,176.6333
22,"W","01:26:02","02:56:39",2,56,39,176.65
41,"M","01:28:27","02:56:39",2,56,39,176.65
46,"M","01:24:03","02:56:41",2,56,41,176.6833
26,"M","01:29:32","02:56:42",2,56,42,176.7
41,"M","01:22:29","02:56:44",2,56,44,176.7333
26,"M","01:26:16","02:56:45",2,56,45,176.75
42,"M","01:26:17","02:56:47",2,56,47,176.7833
36,"M","01:26:42","02:56:48",2,56,48,176.8
34,"M","01:23:18","02:56:48",2,56,48,176.8
49,"M","01:27:00","02:56:49",2,56,49,176.8167
35,"M","01:27:37","02:56:49",2,56,49,176.8167
36,"M","01:24:45","02:56:49",2,56,49,176.8167
41,"M","01:22:38","02:56:50",2,56,50,176.8333
38,"M","01:26:08","02:56:50",2,56,50,176.8333
50,"M","01:23:59","02:56:51",2,56,51,176.85
41,"M","01:22:43","02:56:51",2,56,51,176.85
38,"M","01:25:42","02:56:52",2,56,52,176.8667
28,"W","01:24:16","02:56:53",2,56,53,176.8833
46,"M","01:26:17","02:56:54",2,56,54,176.9
29,"M","01:26:23","02:56:54",2,56,54,176.9
38,"M","01:27:14","02:56:56",2,56,56,176.9333
44,"M","01:24:02","02:56:56",2,56,56,176.9333
47,"M","01:24:37","02:56:57",2,56,57,176.95
33,"M","01:27:02","02:56:58",2,56,58,176.9667
35,"M","01:23:37","02:56:58",2,56,58,176.9667
42,"M","01:25:30","02:56:59",2,56,59,176.9833
26,"M","01:28:12","02:57:01",2,57,1,177.0167
44,"M","01:25:43","02:57:01",2,57,1,177.0167
37,"M","01:27:27","02:57:03",2,57,3,177.05
38,"M","01:26:28","02:57:03",2,57,3,177.05
41,"W","01:28:01","02:57:04",2,57,4,177.0667
46,"M","01:24:35","02:57:06",2,57,6,177.1
36,"M","01:27:39","02:57:09",2,57,9,177.15
25,"M","01:22:50","02:57:10",2,57,10,177.1667
42,"M","01:28:24","02:57:13",2,57,13,177.2167
40,"M","01:27:19","02:57:14",2,57,14,177.2333
37,"M","01:24:54","02:57:17",2,57,17,177.2833
28,"M","01:24:10","02:57:19",2,57,19,177.3167
44,"M","01:24:29","02:57:20",2,57,20,177.3333
42,"M","01:27:57","02:57:20",2,57,20,177.3333
56,"M","01:26:13","02:57:20",2,57,20,177.3333
33,"M","01:23:29","02:57:21",2,57,21,177.35
39,"M","01:25:36","02:57:23",2,57,23,177.3833
50,"M","01:26:15","02:57:23",2,57,23,177.3833
38,"M","01:30:08","02:57:24",2,57,24,177.4
42,"M","01:26:57","02:57:25",2,57,25,177.4167
29,"M","01:24:09","02:57:26",2,57,26,177.4333
32,"M","01:25:52","02:57:26",2,57,26,177.4333
36,"M","01:26:56","02:57:27",2,57,27,177.45
32,"M","01:26:59","02:57:27",2,57,27,177.45
34,"M","01:24:34","02:57:27",2,57,27,177.45
43,"M","01:26:26","02:57:28",2,57,28,177.4667
39,"M","01:25:15","02:57:29",2,57,29,177.4833
42,"W","01:27:25","02:57:29",2,57,29,177.4833
32,"M","01:27:02","02:57:30",2,57,30,177.5
49,"M","01:25:19","02:57:32",2,57,32,177.5333
26,"M","01:20:44","02:57:35",2,57,35,177.5833
40,"M","01:27:14","02:57:35",2,57,35,177.5833
39,"M","01:23:32","02:57:37",2,57,37,177.6167
58,"M","01:25:01","02:57:37",2,57,37,177.6167
32,"M","01:28:40","02:57:37",2,57,37,177.6167
47,"M","01:25:19","02:57:38",2,57,38,177.6333
45,"M","01:25:52","02:57:39",2,57,39,177.65
36,"M","01:28:53","02:57:39",2,57,39,177.65
42,"M","01:28:46","02:57:40",2,57,40,177.6667
47,"M","01:25:21","02:57:40",2,57,40,177.6667
46,"M","01:27:21","02:57:41",2,57,41,177.6833
34,"W","01:27:46","02:57:41",2,57,41,177.6833
49,"M","01:27:57","02:57:41",2,57,41,177.6833
45,"M","01:21:22","02:57:42",2,57,42,177.7
45,"M","01:24:50","02:57:43",2,57,43,177.7167
52,"M","01:26:20","02:57:43",2,57,43,177.7167
41,"M","01:23:15","02:57:44",2,57,44,177.7333
32,"M","01:27:12","02:57:45",2,57,45,177.75
31,"M","01:25:24","02:57:46",2,57,46,177.7667
39,"M","01:25:57","02:57:47",2,57,47,177.7833
40,"M","01:25:35","02:57:47",2,57,47,177.7833
35,"M","01:26:29","02:57:47",2,57,47,177.7833
34,"M","01:27:50","02:57:48",2,57,48,177.8
32,"M","01:22:53","02:57:49",2,57,49,177.8167
40,"M","01:26:18","02:57:50",2,57,50,177.8333
37,"M","01:27:43","02:57:51",2,57,51,177.85
27,"M","01:21:44","02:57:53",2,57,53,177.8833
46,"M","01:21:41","02:57:53",2,57,53,177.8833
27,"W","01:25:48","02:57:53",2,57,53,177.8833
42,"M","01:24:59","02:57:55",2,57,55,177.9167
34,"M","01:26:35","02:57:55",2,57,55,177.9167
32,"M","01:27:02","02:57:55",2,57,55,177.9167
46,"M","01:28:58","02:57:57",2,57,57,177.95
25,"M","01:27:02","02:57:59",2,57,59,177.9833
22,"M","01:23:41","02:57:59",2,57,59,177.9833
34,"M","01:28:15","02:57:59",2,57,59,177.9833
46,"M","01:26:59","02:58:00",2,58,0,178
31,"M","01:29:21","02:58:00",2,58,0,178
36,"M","01:27:15","02:58:02",2,58,2,178.0333
32,"W","01:26:14","02:58:02",2,58,2,178.0333
44,"M","01:26:30","02:58:02",2,58,2,178.0333
41,"M","01:26:57","02:58:03",2,58,3,178.05
45,"M","01:25:57","02:58:03",2,58,3,178.05
33,"M","01:26:18","02:58:07",2,58,7,178.1167
38,"M","01:24:29","02:58:09",2,58,9,178.15
31,"M","01:28:20","02:58:09",2,58,9,178.15
42,"M","01:27:31","02:58:09",2,58,9,178.15
45,"M","01:30:16","02:58:09",2,58,9,178.15
40,"M","01:24:35","02:58:10",2,58,10,178.1667
41,"M","01:27:51","02:58:10",2,58,10,178.1667
35,"M","01:26:33","02:58:12",2,58,12,178.2
31,"M","01:28:43","02:58:13",2,58,13,178.2167
35,"M","01:27:14","02:58:14",2,58,14,178.2333
35,"M","01:26:43","02:58:15",2,58,15,178.25
34,"M","01:26:23","02:58:16",2,58,16,178.2667
49,"M","01:28:45","02:58:17",2,58,17,178.2833
32,"M","01:26:35","02:58:20",2,58,20,178.3333
33,"M","01:28:04","02:58:21",2,58,21,178.35
27,"M","01:28:46","02:58:22",2,58,22,178.3667
48,"M","01:27:20","02:58:24",2,58,24,178.4
42,"M","01:29:12","02:58:24",2,58,24,178.4
30,"M","01:29:25","02:58:26",2,58,26,178.4333
31,"M","01:29:22","02:58:28",2,58,28,178.4667
27,"M","01:27:50","02:58:28",2,58,28,178.4667
47,"M","01:23:34","02:58:30",2,58,30,178.5
46,"M","01:26:26","02:58:32",2,58,32,178.5333
31,"M","01:29:46","02:58:33",2,58,33,178.55
44,"M","01:27:14","02:58:33",2,58,33,178.55
41,"M","01:27:56","02:58:35",2,58,35,178.5833
34,"M","01:28:58","02:58:36",2,58,36,178.6
40,"M","01:25:05","02:58:39",2,58,39,178.65
24,"M","01:25:38","02:58:40",2,58,40,178.6667
39,"M","01:23:05","02:58:40",2,58,40,178.6667
40,"M","01:28:20","02:58:41",2,58,41,178.6833
43,"M","01:28:36","02:58:41",2,58,41,178.6833
41,"M","01:24:45","02:58:42",2,58,42,178.7
27,"M","01:26:31","02:58:42",2,58,42,178.7
30,"M","01:21:15","02:58:43",2,58,43,178.7167
46,"M","01:26:29","02:58:44",2,58,44,178.7333
36,"M","01:27:49","02:58:45",2,58,45,178.75
41,"M","01:27:40","02:58:45",2,58,45,178.75
36,"M","01:28:07","02:58:45",2,58,45,178.75
47,"M","01:25:57","02:58:46",2,58,46,178.7667
31,"M","01:25:56","02:58:47",2,58,47,178.7833
31,"M","01:28:39","02:58:48",2,58,48,178.8
37,"M","01:26:43","02:58:49",2,58,49,178.8167
39,"M","01:23:59","02:58:49",2,58,49,178.8167
34,"M","01:23:05","02:58:50",2,58,50,178.8333
48,"M","01:27:35","02:58:50",2,58,50,178.8333
42,"M","01:26:40","02:58:50",2,58,50,178.8333
36,"M","01:23:03","02:58:50",2,58,50,178.8333
40,"M","01:27:04","02:58:50",2,58,50,178.8333
42,"M","01:29:57","02:58:51",2,58,51,178.85
33,"M","01:27:41","02:58:51",2,58,51,178.85
40,"M","01:29:06","02:58:52",2,58,52,178.8667
44,"M","01:27:17","02:58:52",2,58,52,178.8667
24,"M","01:22:58","02:58:53",2,58,53,178.8833
38,"M","01:27:57","02:58:54",2,58,54,178.9
38,"M","01:27:46","02:58:56",2,58,56,178.9333
45,"M","01:25:20","02:58:57",2,58,57,178.95
44,"M","01:27:57","02:58:57",2,58,57,178.95
20,"M","01:27:38","02:58:58",2,58,58,178.9667
43,"M","01:27:07","02:59:00",2,59,0,179
42,"M","01:28:20","02:59:00",2,59,0,179
39,"M","01:26:03","02:59:01",2,59,1,179.0167
45,"M","01:29:24","02:59:01",2,59,1,179.0167
32,"M","01:27:00","02:59:01",2,59,1,179.0167
45,"M","01:27:07","02:59:01",2,59,1,179.0167
40,"M","01:28:29","02:59:02",2,59,2,179.0333
25,"M","01:24:14","02:59:02",2,59,2,179.0333
36,"M","01:27:23","02:59:02",2,59,2,179.0333
55,"M","01:27:13","02:59:05",2,59,5,179.0833
42,"W","01:24:31","02:59:06",2,59,6,179.1
27,"W","01:27:28","02:59:08",2,59,8,179.1333
36,"M","01:24:35","02:59:09",2,59,9,179.15
41,"M","01:21:08","02:59:09",2,59,9,179.15
39,"M","01:24:38","02:59:09",2,59,9,179.15
43,"M","01:27:46","02:59:10",2,59,10,179.1667
29,"M","01:25:37","02:59:11",2,59,11,179.1833
30,"W","01:28:03","02:59:11",2,59,11,179.1833
41,"M","01:26:08","02:59:14",2,59,14,179.2333
33,"M","01:24:48","02:59:15",2,59,15,179.25
43,"M","01:29:00","02:59:16",2,59,16,179.2667
48,"M","01:24:56","02:59:16",2,59,16,179.2667
44,"M","01:25:23","02:59:17",2,59,17,179.2833
46,"M","01:28:28","02:59:17",2,59,17,179.2833
44,"M","01:27:22","02:59:17",2,59,17,179.2833
39,"M","01:27:30","02:59:19",2,59,19,179.3167
44,"M","01:28:02","02:59:19",2,59,19,179.3167
30,"W","01:29:26","02:59:19",2,59,19,179.3167
26,"M","01:23:12","02:59:20",2,59,20,179.3333
38,"M","01:24:25","02:59:20",2,59,20,179.3333
49,"M","01:25:54","02:59:20",2,59,20,179.3333
29,"W","01:25:21","02:59:21",2,59,21,179.35
33,"W","01:26:56","02:59:22",2,59,22,179.3667
38,"M","01:27:40","02:59:22",2,59,22,179.3667
45,"M","01:25:37","02:59:23",2,59,23,179.3833
29,"M","01:27:34","02:59:23",2,59,23,179.3833
40,"M","01:26:05","02:59:24",2,59,24,179.4
44,"M","01:27:52","02:59:25",2,59,25,179.4167
28,"M","01:29:16","02:59:25",2,59,25,179.4167
38,"M","01:24:34","02:59:27",2,59,27,179.45
33,"M","01:25:28","02:59:27",2,59,27,179.45
46,"M","01:28:40","02:59:27",2,59,27,179.45
34,"M","01:30:05","02:59:29",2,59,29,179.4833
35,"M","01:28:40","02:59:30",2,59,30,179.5
40,"M","01:27:41","02:59:31",2,59,31,179.5167
24,"M","01:24:08","02:59:32",2,59,32,179.5333
41,"M","01:31:07","02:59:33",2,59,33,179.55
35,"M","01:24:44","02:59:33",2,59,33,179.55
45,"M","01:27:44","02:59:34",2,59,34,179.5667
53,"M","01:26:19","02:59:34",2,59,34,179.5667
25,"M","01:20:18","02:59:36",2,59,36,179.6
28,"M","01:26:39","02:59:36",2,59,36,179.6
29,"M","01:29:20","02:59:37",2,59,37,179.6167
27,"M","01:24:54","02:59:37",2,59,37,179.6167
42,"M","01:29:06","02:59:38",2,59,38,179.6333
46,"M","01:23:00","02:59:39",2,59,39,179.65
40,"M","01:26:25","02:59:40",2,59,40,179.6667
35,"M","01:28:31","02:59:40",2,59,40,179.6667
44,"M","01:27:19","02:59:41",2,59,41,179.6833
32,"M","01:27:05","02:59:41",2,59,41,179.6833
31,"M","01:27:57","02:59:45",2,59,45,179.75
45,"M","01:26:27","02:59:45",2,59,45,179.75
51,"M","01:28:00","02:59:45",2,59,45,179.75
39,"M","01:23:55","02:59:48",2,59,48,179.8
42,"M","01:25:11","02:59:50",2,59,50,179.8333
37,"M","01:24:24","02:59:50",2,59,50,179.8333
35,"M","01:27:28","02:59:50",2,59,50,179.8333
32,"M","01:31:20","02:59:50",2,59,50,179.8333
30,"M","01:17:58","02:59:51",2,59,51,179.85
42,"M","01:27:21","02:59:52",2,59,52,179.8667
44,"M","01:27:00","02:59:52",2,59,52,179.8667
43,"M","01:29:31","02:59:53",2,59,53,179.8833
39,"M","01:29:49","02:59:54",2,59,54,179.9
43,"M","01:29:37","02:59:55",2,59,55,179.9167
39,"M","01:26:31","02:59:55",2,59,55,179.9167
50,"M","01:26:12","02:59:56",2,59,56,179.9333
45,"M","01:27:47","02:59:56",2,59,56,179.9333
46,"M","01:25:23","02:59:56",2,59,56,179.9333
40,"M","01:22:55","02:59:56",2,59,56,179.9333
53,"M","01:26:56","02:59:57",2,59,57,179.95
36,"M","01:26:17","02:59:57",2,59,57,179.95
46,"M","01:23:47","02:59:59",2,59,59,179.9833
31,"M","01:28:52","03:00:00",3,0,0,180
30,"M","01:28:37","03:00:01",3,0,1,180.0167
24,"M","01:27:45","03:00:01",3,0,1,180.0167
35,"M","01:28:00","03:00:01",3,0,1,180.0167
31,"W","01:25:08","03:00:02",3,0,2,180.0333
45,"M","01:22:48","03:00:02",3,0,2,180.0333
47,"M","01:27:54","03:00:05",3,0,5,180.0833
34,"M","01:28:51","03:00:07",3,0,7,180.1167
35,"M","01:27:38","03:00:08",3,0,8,180.1333
30,"M","01:32:44","03:00:09",3,0,9,180.15
45,"M","01:26:06","03:00:10",3,0,10,180.1667
41,"M","01:27:33","03:00:10",3,0,10,180.1667
34,"M","01:25:48","03:00:11",3,0,11,180.1833
35,"M","01:25:27","03:00:11",3,0,11,180.1833
