test_score,family_income,enrolled,graduated_college,round_test_score
-20.91963,26801.62,0,1,-21
-2.726532,67096.47,0,0,-3
-20.60363,639477.9,0,0,-21
13.5618,240141.9,0,1,13
-20.0776,634444.8,0,0,-21
11.21786,351481.7,1,1,11
1.611732,99417.84,1,1,1
-12.99207,187402.8,0,1,-13
-6.617653,316017,1,1,-7
2.682495,136311.8,1,1,2
-9.556,181975.9,1,0,-10
8.550995,45314.74,1,1,8
3.772652,55013.61,1,0,3
-7.652679,412747.4,0,0,-8
4.725655,-10420.9,0,1,4
-5.382317,380433.7,1,0,-6
-30.1639,-311828.8,1,1,-31
-22.70004,224262.8,0,0,-23
-35.93719,-14757.16,0,1,-36
5.225861,394735.5,1,1,5
-31.36103,106913.5,0,0,-32
-22.68399,164116.5,1,1,-23
-11.82648,324935.7,0,1,-12
-19.12532,424719.4,0,0,-20
-28.28704,116909.4,0,0,-29
-24.31205,-115282.9,0,1,-25
6.853714,662457.9,1,1,6
-1.506882,445127.3,1,0,-2
1.067535,312013.8,1,0,1
6.266144,266434.1,1,1,6
-36.37057,85486.84,0,1,-37
-.0936584,155685.3,1,1,-1
-15.04367,84840.76,0,1,-16
11.78319,642729.8,0,0,11
-4.429413,-55928.81,0,1,-5
9.445068,269293.3,1,0,9
-35.0004,566891.6,1,0,-36
7.351128,452323,0,1,7
-13.21922,132357.3,0,1,-14
-7.759148,76984.98,0,1,-8
14.15157,480916,1,0,14
-29.99448,-413395.8,0,0,-30
10.72671,441884.3,1,0,10
-6.631287,207286.2,0,1,-7
-3.432297,31882.16,1,0,-4
9.519798,-398959.3,1,1,9
-10.44415,16653.54,1,1,-11
9.435654,319837.8,1,1,9
-.9787827,-121378.4,1,1,-1
2.741043,192248.1,1,1,2
-1.473274,-469444.9,1,1,-2
-26.15984,184495.3,0,0,-27
4.154892,-284667.2,1,1,4
8.178772,621467.6,1,1,8
-18.01287,2232.047,0,1,-19
4.111183,-108303.6,1,1,4
-29.22815,296238,0,0,-30
-27.58397,-466143.3,1,0,-28
-3.73912,-135131.7,1,1,-4
-5.011215,-197486.6,0,1,-6
-1.035385,130708.9,1,0,-2
-24.17168,301601.2,0,0,-25
-13.07785,-245416.5,1,1,-14
7.993179,630338.8,0,0,7
-14.29712,428357.2,0,1,-15
-10.53023,240177.2,1,0,-11
-26.13139,248138,1,0,-27
-20.48741,268549.5,1,1,-21
-9.226833,-147101,0,0,-10
-8.520622,68539.02,0,1,-9
-20.67698,298994.9,0,0,-21
-.7504425,306760.6,1,1,-1
-18.03332,-103021,0,1,-19
12.32761,191069,0,1,12
-3.803658,-21424.9,1,0,-4
16.25632,-241840,1,0,16
-4.632523,309044.9,0,1,-5
-13.30603,387427.8,1,1,-14
-18.07254,-448750.9,1,1,-19
-41.9197,62520.78,0,1,-42
-26.46788,-51888.86,0,1,-27
-14.6452,-178700.2,0,1,-15
7.353981,994394.8,1,1,7
-15.30773,141449.1,0,0,-16
26.56451,-52762.87,1,1,26
-21.79118,-113798.6,0,1,-22
2.743095,98220.33,1,0,2
24.75648,837744.8,1,1,24
-2.885437,233413.4,0,1,-3
-18.78648,-344353.7,1,0,-19
-24.75747,207117,0,1,-25
-42.39327,456466.6,0,1,-43
-10.63466,-103966.9,1,1,-11
16.56538,-163100.1,0,0,16
-17.93432,430394.1,1,1,-18
-35.16083,843282.9,1,0,-36
15.07374,192608.1,1,1,15
-13.29584,10670.79,1,1,-14
-9.730843,206132.9,0,1,-10
3.276291,163181.3,1,1,3
-19.30147,121467.6,0,1,-20
-32.35559,-87784.38,1,1,-33
-.7798767,239060.5,0,1,-1
-2.692558,217784.1,1,1,-3
27.47933,404042.5,1,1,27
-21.48922,494022.8,0,1,-22
32.13499,528492,1,1,32
-12.55079,148368.7,0,0,-13
-1.563446,173675.8,1,0,-2
-34.99577,651518.6,0,0,-35
2.529839,487259.2,1,0,2
2.903648,150660.3,1,1,2
-4.86554,-186743.9,0,0,-5
5.263298,158162.9,1,0,5
-2.03537,-148893.8,1,1,-3
3.06881,431105.9,1,1,3
-2.575806,-6223.729,1,1,-3
.9606171,-5605.242,1,1,0
-10.6307,313074.5,0,0,-11
-13.19714,-304427.6,1,1,-14
3.405434,624664.6,0,1,3
-8.177631,221533.4,0,1,-9
-5.431931,-727706.6,0,1,-6
13.39883,-130531,1,1,13
-15.11218,330225.1,0,1,-16
-3.920372,326995.4,1,1,-4
-31.7767,227838.8,0,1,-32
-9.089012,-26426.98,0,0,-10
-14.71369,172349.3,0,1,-15
-11.28206,-99719.82,1,1,-12
-4.472565,863058.7,0,0,-5
-15.39388,706831.6,0,0,-16
2.734055,153632.9,1,1,2
-8.875099,706750.7,0,1,-9
-9.17728,560106.4,0,1,-10
-12.51034,-197362,0,0,-13
-42.03864,87280.05,0,1,-43
2.014374,318057.1,1,1,2
1.340332,223963.2,1,1,1
-17.10763,-37082.31,0,0,-18
-11.82746,-257244.8,0,1,-12
2.201286,-504982,1,1,2
15.2522,-85807.86,1,1,15
-32.33507,488496.3,0,1,-33
-6.194504,305746,1,1,-7
-1.371719,251429.9,1,1,-2
-10.67067,86804.96,0,1,-11
-14.1226,-31282.81,1,1,-15
-13.1602,206030.8,0,1,-14
-7.916985,381062.1,1,1,-8
-2.497391,-34019,1,0,-3
9.826385,450278.2,1,1,9
14.43996,191320.6,1,0,14
-20.0218,-432817.1,1,0,-21
-14.63066,732681.3,0,0,-15
-12.54407,-79472.53,1,0,-13
16.35095,277760,1,1,16
-11.74188,551341.8,0,1,-12
-17.54122,707243.5,1,1,-18
14.35824,631784.6,1,0,14
-13.85624,-219134.1,1,1,-14
-28.11757,172711.7,0,1,-29
-1.408501,130883.8,0,1,-2
27.45514,202171.9,1,1,27
-15.23409,137294,0,0,-16
18.80294,1058192,1,0,18
-38.8313,-332408.2,0,1,-39
-7.19178,249079.4,0,1,-8
16.39256,377869.4,1,1,16
-19.52908,314225.8,1,0,-20
-30.7324,-69211.09,0,0,-31
11.66255,607380,1,1,11
-16.62877,276081.7,0,0,-17
-23.64789,20464.98,0,1,-24
-3.561012,16587.84,0,0,-4
5.585396,527856.9,1,1,5
29.2296,939485.9,1,0,29
-10.38872,228353.8,0,0,-11
-3.772736,-59007.47,1,1,-4
8.473892,-285150.1,0,1,8
-20.1146,234690.5,1,0,-21
-4.030891,554216.1,0,0,-5
5.394325,-170671.7,0,0,5
-19.68073,294313.1,0,1,-20
-8.041157,-82721.63,0,1,-9
6.617523,-87132.44,1,1,6
27.59776,114140.2,1,1,27
-20.61345,644481.4,0,0,-21
-3.326538,240485.3,1,0,-4
-19.07824,-393630,0,1,-20
-31.40477,234312.6,0,1,-32
-6.706467,291228.7,0,0,-7
-16.56879,203734.3,1,1,-17
1.513519,263807.9,1,1,1
-5.862953,545602.4,0,0,-6
-8.05426,-40311.11,0,0,-9
11.31624,278336.7,1,0,11
-1.916672,153813,1,1,-2
.4905472,-308328,1,1,0
-.5186462,309869.4,1,1,-1
7.517273,278298.7,1,0,7
-42.98878,-202967.9,0,1,-43
15.84673,745933.7,1,1,15
-26.84169,-419378.3,0,0,-27
6.235741,-201583.8,1,0,6
7.100647,782173.6,1,1,7
-14.76052,-131430.7,1,0,-15
17.39468,230802.8,1,0,17
-23.83013,-44410.48,0,1,-24
-8.728855,-20150.99,0,1,-9
-8.462349,-160145.5,0,1,-9
7.097092,-267332.9,1,1,7
-14.74109,243547.5,1,1,-15
3.678017,564299.7,1,1,3
-14.36728,301873.1,0,0,-15
15.82646,-179925.6,1,1,15
-6.632431,209254.7,0,0,-7
-17.58767,692333.7,1,1,-18
-28.71419,-54556.45,0,0,-29
-7.912239,-209020.6,1,1,-8
-11.85604,-318851.8,0,0,-12
34.67107,274369,1,1,34
-20.84312,555788.6,1,1,-21
-6.165428,-224379.8,0,1,-7
-10.47429,-410004.3,1,0,-11
-5.851875,146525.7,0,0,-6
-13.89001,163565.3,0,1,-14
-2.452675,467586.7,1,0,-3
2.693459,173209.4,1,1,2
-10.78435,154355.7,0,0,-11
14.22831,162684.3,1,0,14
-8.304085,151035.6,0,0,-9
6.395576,413755.5,0,1,6
-19.45934,-33866.89,1,1,-20
-1.327965,186020.8,1,1,-2
15.47166,-224130.4,1,1,15
1.782051,455696.3,1,1,1
9.664093,432931.1,1,1,9
-2.811188,142137.6,1,0,-3
-2.180046,304620.9,1,1,-3
-7.03949,297848.5,0,0,-8
15.68691,190274.6,0,1,15
33.00156,517166.5,1,0,33
8.222748,19493.31,0,0,8
-9.575592,-111317.6,0,0,-10
.8107529,533127.8,0,0,0
-9.646183,480494.9,1,1,-10
8.416023,-335396,1,1,8
-13.45147,462961.8,0,1,-14
24.15468,95332.84,1,1,24
3.497284,280475.2,1,1,3
-21.8416,376910.5,0,1,-22
-10.54549,-1117.57,0,1,-11
-7.089104,263740.2,0,0,-8
1.36528,73962.59,0,0,1
3.498161,217013.2,1,1,3
-27.00104,414497.2,0,1,-28
8.614449,68963.41,1,1,8
-8.152714,156032.4,0,1,-9
17.18464,125464.2,1,1,17
-9.462067,337558.5,1,0,-10
-20.8239,-18407.97,1,0,-21
-24.8577,667330.1,0,0,-25
7.611351,300576.4,1,1,7
1.826057,112759.1,0,1,1
-5.226883,125859.1,1,1,-6
-4.939606,-22534.32,1,1,-5
-17.66138,202791.2,0,0,-18
-8.552757,48949.49,0,1,-9
19.39339,576005.4,1,1,19
25.67879,-61395.6,1,1,25
-11.02245,-174661.7,0,0,-12
-19.0259,-98124.04,1,1,-20
-6.571404,-307579.8,0,0,-7
5.10466,555178.8,1,1,5
-10.48179,-147082.2,0,1,-11
-15.68428,-501677.4,0,0,-16
-.333992,24052.38,1,0,-1
4.477173,-29144.66,1,1,4
-30.32426,434925,1,1,-31
-12.14837,523576.6,0,0,-13
-14.68481,-73411.36,0,0,-15
17.47222,311092.4,1,0,17
.2965927,-83680.89,1,0,0
-24.37909,-131738.7,0,1,-25
-14.17484,-396086.3,0,0,-15
-10.93256,1011331,1,1,-11
10.47509,-532917.5,1,0,10
17.46211,424924.7,1,0,17
1.92556,320430.3,1,1,1
-10.27522,158745,1,0,-11
-30.93379,-101999,1,1,-31
-18.43901,229157.7,1,1,-19
-11.50142,-96507.87,0,0,-12
4.528358,247202.1,1,1,4
6.371429,-91423.61,1,1,6
-7.391747,340831.9,0,1,-8
1.649933,210425.3,1,1,1
.0942993,10488.79,0,1,0
-10.79609,998359.9,1,1,-11
-2.25943,144796.4,1,1,-3
5.992325,-38309.32,1,1,5
42.53584,306354.2,1,1,42
6.882561,-159079.3,1,1,6
-24.03053,-62013.48,1,0,-25
8.623672,241270.9,1,1,8
-21.42871,398522.2,0,1,-22
14.20183,377535.8,1,0,14
-37.66423,114799.8,0,0,-38
-25.981,119216.2,0,1,-26
-25.71751,-330693.6,0,0,-26
4.472153,927634.9,1,1,4
14.6059,351241.9,1,1,14
-25.30616,187107.3,0,0,-26
3.700508,-41946.21,0,0,3
-7.060883,-337850.9,1,0,-8
9.560211,42253.19,1,1,9
6.370262,404036.3,1,1,6
-14.73704,218791.6,0,1,-15
-9.147022,49087.39,0,0,-10
-9.52829,469830,1,1,-10
21.7748,393515,0,0,21
6.619675,129791.3,1,1,6
-30.29647,400139.7,0,0,-31
-8.795601,-20089.96,1,1,-9
-21.91208,-107183.8,1,1,-22
6.108864,46528.31,0,1,6
-6.760033,218918.8,0,0,-7
-35.40446,133120.4,1,1,-36
-20.5066,67334.2,1,0,-21
-10.54666,122607.2,0,0,-11
-18.83979,404086.4,0,0,-19
-16.4797,9472.225,0,0,-17
-20.46221,87826.41,0,0,-21
8.739723,559951.1,1,1,8
-25.44099,-129344.5,0,0,-26
-22.01146,-293297.4,0,1,-23
-2.723709,-183604.7,0,1,-3
-3.333534,-381695,0,1,-4
-25.37591,-418182.7,0,1,-26
-36.76195,865740.1,0,0,-37
-10.1383,376721.9,0,1,-11
-33.36337,-320306.7,0,1,-34
-.6740799,-330011.1,1,1,-1
-3.49369,297166.2,0,0,-4
-16.40757,-3279.77,1,1,-17
-8.272152,-72852.38,0,1,-9
-5.090553,-179067.2,1,1,-6
-24.39331,-101218.7,0,1,-25
-11.99096,313185,0,0,-12
9.126122,390322.8,1,1,9
-3.517189,179696.7,1,1,-4
-26.6013,-338934.9,0,0,-27
-4.950813,92267.08,1,0,-5
11.1376,479651.6,1,1,11
-3.312935,32607.13,0,0,-4
1.548805,-75085.21,1,1,1
-4.518639,-457508.3,1,1,-5
-30.68453,36562.23,0,1,-31
-15.8881,-340815.4,1,1,-16
-44.34326,-444073.4,0,1,-45
-4.076729,-452327,1,1,-5
-8.56654,236098.9,0,0,-9
17.14835,247844.6,1,1,17
-1.215446,517719.6,1,0,-2
-.383873,341238.2,1,0,-1
16.70499,329402.3,1,1,16
-1.670998,307133.3,0,1,-2
-8.756931,-48486.51,0,0,-9
4.192863,623454.6,1,1,4
-23.91895,161523.3,0,1,-24
-24.18197,-240579.5,0,0,-25
-8.793236,201483.8,0,0,-9
-17.96414,-324151.2,0,1,-18
-.3300629,172064.4,0,0,-1
-19.95951,318540,0,1,-20
-22.55202,237872.2,0,0,-23
-7.603279,-254727.8,0,1,-8
6.907181,786795.3,1,0,6
9.257919,338837.4,0,1,9
-20.08066,238769.5,1,1,-21
-38.14488,-150604.5,0,0,-39
-17.5507,617015.8,0,1,-18
8.18335,727709.4,1,0,8
-44.4229,397515.7,0,0,-45
-11.58578,454505.4,0,1,-12
-16.37619,347301.2,0,0,-17
3.533333,576213.6,0,1,3
-1.742775,20503.78,1,0,-2
-8.476902,477416.4,0,1,-9
12.5172,381078.2,0,1,12
21.45088,-52767.74,0,0,21
1.329689,134487.6,0,0,1
-19.95561,-179179.7,1,0,-20
-3.973259,118423.4,0,0,-4
-10.63865,440906.2,0,0,-11
-31.16109,212172.3,0,1,-32
-20.49811,-979.9692,1,1,-21
-14.34328,320399.1,1,1,-15
-10.09933,445582.1,1,0,-11
-9.361034,-143976.1,1,0,-10
-11.88202,298183.5,0,0,-12
-13.65969,-19905.68,0,0,-14
-7.795883,289232.9,1,1,-8
.6219254,324509.4,1,1,0
-45.46703,258027.4,0,0,-46
-18.83212,-336694.3,0,1,-19
-7.246887,-305206.7,0,1,-8
-13.24289,-297248.2,0,1,-14
-12.90914,949442.9,0,0,-13
1.110939,191135.7,1,1,1
4.689476,-365247.9,1,1,4
-4.420479,310672.5,0,0,-5
5.951881,477697.3,0,1,5
-1.416985,48751.62,0,0,-2
4.754845,-199380.3,1,1,4
-6.957779,50414.24,1,1,-7
12.19573,297119.3,1,0,12
-32.9549,2859.84,0,1,-33
-8.465389,-66812.12,1,1,-9
-8.630821,202789.2,0,0,-9
-19.00986,-102234.3,0,1,-20
-12.69052,37360.8,1,0,-13
-26.779,264743.4,0,1,-27
-13.18295,168331,0,0,-14
14.38528,665466.8,1,0,14
-23.81236,387119.3,1,1,-24
-16.82335,565114.9,1,1,-17
-1.313194,194542.3,1,0,-2
-2.398232,43282.87,0,0,-3
13.82866,152593.8,1,1,13
-11.14577,43102.29,0,0,-12
9.512833,-200188.3,1,0,9
2.599075,-169411.8,1,1,2
14.43884,284667.8,1,1,14
5.378647,163910.4,1,0,5
10.35835,243377.1,1,1,10
3.540138,116212.1,0,0,3
-3.831413,471194.5,1,0,-4
-7.068031,479547.9,0,1,-8
-7.873558,114195.7,0,0,-8
10.56296,276762.6,0,0,10
3.273239,289764,1,1,3
32.80053,453043.9,1,0,32
-9.614681,-481665.4,0,1,-10
-5.869858,853009.8,1,1,-6
-11.00421,-15561.84,0,1,-12
-42.31379,170904.2,0,0,-43
-20.12546,-184344.4,0,1,-21
10.15653,-242030.5,1,1,10
-21.59878,379339.1,0,1,-22
-6.410713,247799.5,0,1,-7
5.274399,-9183.21,1,0,5
7.644302,-383488.8,1,1,7
-15.08474,519651.9,0,1,-16
-6.233795,423036.8,1,1,-7
-23.27195,-306020,1,1,-24
-16.87058,-513790.5,0,1,-17
-28.80893,380624.5,0,0,-29
14.47357,349114.3,0,0,14
3.375954,910597.8,1,1,3
-25.80404,33597.68,0,1,-26
-11.42771,302068.2,0,0,-12
-32.2002,81459.23,0,1,-33
-12.91133,-197496.2,0,1,-13
14.40594,-436946.4,1,1,14
1.259377,144204.4,1,1,1
-14.80351,64402.2,1,1,-15
7.292625,151283.9,1,1,7
-21.90414,-115824.9,0,0,-22
7.20887,-160674,1,1,7
13.05225,460914.8,1,0,13
3.213295,-13702.82,1,1,3
-6.87178,-182461.1,1,1,-7
-24.68646,-176038.2,1,1,-25
-9.14201,528696.4,1,1,-10
-24.71959,27281.69,0,0,-25
-9.663933,1118403,0,0,-10
-18.92684,212587.6,0,1,-19
-6.173729,140639.9,1,1,-7
-30.0718,-29963.64,0,0,-31
-3.342407,428282.8,1,1,-4
9.508026,643275.6,1,0,9
-35.00847,375557.2,0,1,-36
20.79627,85422.13,1,0,20
-10.08772,404780.9,1,1,-11
5.458878,491185,1,1,5
-16.56907,791810.9,0,0,-17
6.576874,257287.4,1,0,6
-19.38252,-186986.3,0,1,-20
1.641571,-145299.2,1,1,1
-2.239479,166784.3,0,0,-3
-1.175339,82982.4,0,1,-2
-6.505424,-115628.3,0,0,-7
-20.2341,436342.5,0,0,-21
-11.31083,150780.8,0,1,-12
-12.1515,-147882.9,1,1,-13
-12.73881,356568.5,0,0,-13
-29.05084,536180.1,1,1,-30
-45.03535,-210448.4,0,0,-46
-37.05074,18503.15,0,1,-38
13.40392,459251.6,1,1,13
-9.146126,-156068.9,0,1,-10
-19.02468,257030.5,1,0,-20
4.583946,31972.71,1,1,4
-.0701981,169154,0,1,-1
-30.7187,125177.8,0,0,-31
-11.84501,349166.3,0,0,-12
7.245529,414397.8,1,1,7
-12.50624,24126.32,1,1,-13
-3.362503,34194.7,0,0,-4
-9.665607,-77835.17,0,1,-10
7.178741,713603.9,0,1,7
15.4053,600464.3,1,1,15
22.98635,461069.1,0,1,22
10.62856,67982.8,1,1,10
-25.64978,-185207.5,0,1,-26
-13.98378,68191.8,0,1,-14
-2.189255,-396208.8,1,1,-3
-50.05279,-389522.7,0,1,-51
-26.73817,633944.6,1,1,-27
-.4079514,-159376.5,0,1,-1
-29.45932,-29772.54,0,0,-30
-3.827049,576103,0,0,-4
12.74763,156999.3,1,0,12
-20.25254,-201486,1,0,-21
-9.52314,-46846.2,0,1,-10
-24.91162,-139826.3,0,1,-25
-4.746033,365453.3,0,1,-5
-.451973,-274108.6,0,0,-1
-11.57349,414719.6,0,1,-12
20.31178,501869.7,1,1,20
-19.69997,31477.59,0,0,-20
-20.6838,437236.6,0,0,-21
-21.08118,141070.7,1,1,-22
9.39695,317350,1,1,9
-5.014214,-90935.25,1,1,-6
-9.470337,-35336.03,0,0,-10
20.95647,247033.1,1,1,20
-15.03443,171144.6,0,0,-16
-13.54013,21842.54,0,1,-14
-22.33303,146054.3,0,0,-23
-21.0938,263575.1,0,0,-22
-6.663048,180245.3,0,1,-7
7.017937,-256276.9,1,0,7
-7.472252,-31680.35,0,1,-8
-3.5298,129430,1,1,-4
-15.00161,-157633.4,1,0,-16
-7.543877,333762.2,1,0,-8
11.326,770378.5,1,0,11
38.86238,-16339.11,1,0,38
-8.22715,-11012.2,1,1,-9
-22.79364,-253.2164,0,0,-23
2.342979,400914.1,0,1,2
-2.116714,-197440.6,1,1,-3
-1.321777,244817.9,1,1,-2
13.25018,199949.1,1,1,13
14.36764,225145.2,1,1,14
9.918312,380712.7,1,1,9
1.776443,239535.4,1,1,1
-9.611073,-44996.5,0,1,-10
-8.910484,-256277.7,1,0,-9
8.547882,-331143.3,1,1,8
10.63653,141661,1,0,10
-32.16581,423915,0,0,-33
-4.341621,136619.8,1,1,-5
-2.68222,361248.4,1,1,-3
-5.803833,113795,1,1,-6
-20.52911,419466.6,0,1,-21
4.787773,-510299.5,1,0,4
-4.406662,501031.2,0,1,-5
-19.89422,196282.2,0,0,-20
-26.17103,-23072.51,0,1,-27
19.46954,266528.3,1,1,19
-9.142288,446269.9,0,0,-10
.3696594,288442.7,1,1,0
5.92981,662331.8,1,0,5
5.28167,-301345.7,0,0,5
9.805054,111730.2,1,0,9
-8.594986,574836.4,1,0,-9
-28.35574,-420610.1,0,1,-29
-7.162346,408632.3,0,1,-8
-15.5217,-376576.8,1,0,-16
-14.82576,377849.3,0,0,-15
-18.35799,139424.2,0,0,-19
-27.07038,82090.1,0,0,-28
-29.1225,190134.8,1,1,-30
-28.50849,-292759.5,0,0,-29
16.32383,5648.21,1,1,16
-48.95684,-317970.6,0,1,-49
14.57918,460988.7,1,0,14
-11.75935,350460,1,0,-12
-13.81888,-3712.977,0,0,-14
-24.25355,242693,1,0,-25
13.94225,-103698.4,1,0,13
.2084122,158675.9,1,0,0
-.9603119,358888.3,0,1,-1
15.41779,587530,0,1,15
4.924591,294007.3,1,1,4
-22.15475,67024.72,0,0,-23
-23.11242,-339785.9,0,0,-24
-18.52212,97451.61,0,1,-19
-11.48455,621612.1,0,0,-12
-1.322357,175028.6,0,0,-2
-3.356537,-188248.9,1,1,-4
-3.528831,291233.1,0,0,-4
-7.647514,523069.7,1,1,-8
-13.18836,449294.6,1,0,-14
-23.75811,-370105.7,0,1,-24
6.985695,104395.3,1,1,6
-4.408386,426720.9,0,0,-5
-13.621,233769.6,0,0,-14
4.480507,255683.6,1,1,4
-23.51831,286274.3,1,0,-24
-28.26441,242532.2,0,1,-29
-5.826523,121159.7,0,0,-6
2.547737,418246.2,1,1,2
-9.238125,-397566.7,0,0,-10
4.567436,434889,0,1,4
3.091766,190367.3,1,1,3
-8.738766,174432.7,0,0,-9
-16.0903,-107225.1,0,0,-17
1.205948,137630.4,1,1,1
-18.72485,374097.7,0,0,-19
2.149094,47197.41,0,1,2
-28.65783,-222682,0,1,-29
-3.445793,87499.96,1,0,-4
-7.866989,636243.8,0,0,-8
-24.05891,582786.8,0,0,-25
-7.268814,101762.2,1,0,-8
10.45831,101828.4,1,1,10
-20.59236,140642.2,1,0,-21
15.40728,483771.5,0,1,15
-22.72199,-10728.09,0,0,-23
-44.58961,-218820.5,0,1,-45
-10.82058,-129939.5,0,1,-11
13.9142,-320753.6,1,0,13
8.064148,698407.9,1,0,8
19.11325,297549.7,1,1,19
.1314087,333388.5,1,1,0
-14.87617,194392.3,0,1,-15
-27.71655,-48861.19,0,0,-28
-16.84058,213997.1,1,0,-17
11.35535,47576.6,0,0,11
-29.13949,438510.9,0,1,-30
-4.308846,721778.8,0,0,-5
-12.12439,367973.7,1,1,-13
15.91942,312464.9,1,0,15
-6.478539,-14267.38,0,0,-7
-6.08989,155978.6,0,1,-7
-34.60856,-217037.9,0,1,-35
2.882103,590791.8,1,1,2
-20.40829,559380.1,0,1,-21
-34.56534,-266276.9,0,0,-35
7.956146,177753.4,1,1,7
-29.15818,-258032,1,1,-30
-4.984192,-299742.8,1,0,-5
-26.76376,42654.13,0,1,-27
-20.32501,-730573.3,0,1,-21
21.29164,216705.1,1,1,21
-8.044704,-28691.56,0,1,-9
-9.468784,41268.68,0,1,-10
-32.05334,114870.5,0,0,-33
-7.573364,207242,0,0,-8
-10.10712,265468.3,1,1,-11
11.76878,915469.8,1,1,11
-22.39487,-204777.3,0,1,-23
12.40723,222665.8,1,1,12
10.01658,284829.1,1,1,10
3.136459,-355820.2,1,1,3
-10.75537,-57888.51,0,0,-11
-1.129135,-308055.5,1,1,-2
3.826279,606142.3,1,1,3
-7.532372,224981,1,1,-8
10.36978,-45509.84,1,1,10
-21.56584,308694,0,0,-22
-30.51035,-34744.56,0,0,-31
10.77468,256142.8,1,0,10
11.31232,-482338.3,0,0,11
16.46235,192165.7,1,0,16
9.317108,288852.5,1,1,9
-14.14862,-384529.2,0,1,-15
-15.34504,-122996.5,0,0,-16
-10.48994,-2219.951,0,0,-11
-1.954063,288486.7,0,0,-2
3.959328,-78994.74,0,0,3
1.323036,27447.55,1,1,1
-23.40257,-271732.8,1,1,-24
-7.313255,371955.9,1,1,-8
-10.29039,451990.5,0,1,-11
6.683693,-15534.52,1,1,6
1.883751,-27886.89,1,0,1
-51.27824,93565.59,0,0,-52
-14.24976,570601.7,0,1,-15
6.454987,-65662.98,1,1,6
25.11856,565065,1,1,25
-4.496056,335229.2,0,1,-5
-.8925781,307538.3,1,1,-1
-12.54851,-187806.3,0,0,-13
-3.726425,352894.8,1,1,-4
-31.09189,-175267.6,1,1,-32
-.0957642,-548484.3,1,1,-1
9.819321,58660.79,1,1,9
-7.40554,67455.82,1,0,-8
-9.650082,92018.57,0,0,-10
-12.67445,67686.24,0,1,-13
-6.019211,-130396.9,0,0,-7
-2.22319,112616.3,1,1,-3
-6.856575,-261905.1,1,1,-7
1.818069,222878.7,1,1,1
1.114342,-608346.4,0,0,1
-28.66,153885.2,0,1,-29
13.0823,659692.7,1,1,13
-3.493141,482005.3,1,1,-4
-38.17344,97100.57,0,0,-39
-.9773254,-771961,1,1,-1
7.693138,267206,1,0,7
-27.19292,190983.6,0,1,-28
-11.15996,100339.1,0,1,-12
-3.228271,-103328.1,0,1,-4
-19.25523,631161.6,0,1,-20
-19.80902,-156831.9,0,0,-20
-18.07613,485646.7,0,1,-19
5.108788,-42673.66,1,1,5
12.86279,739490.7,1,1,12
-27.64349,-189199.8,0,1,-28
17.45087,-15256.43,1,1,17
-9.425694,207286,0,1,-10
19.04399,692456.8,1,1,19
-18.37722,183020.5,1,1,-19
8.111984,197295.5,1,1,8
-17.92059,344705.3,1,1,-18
6.042862,647523.3,1,1,6
-19.37441,62098.86,1,0,-20
-28.81554,-118679.8,1,0,-29
-26.18405,694484.3,0,0,-27
-13.87611,103439.4,1,1,-14
-34.05664,416412.2,1,1,-35
-6.574753,-21304.9,1,1,-7
-16.50722,-479654.8,0,0,-17
-8.43037,344930.7,0,1,-9
-19.53626,19159.17,1,1,-20
-6.663002,-73991.15,0,0,-7
-9.405701,-9825.438,0,0,-10
-19.42154,-494472.7,0,1,-20
-17.26802,274793.7,0,0,-18
8.940109,747154.8,1,1,8
-3.370049,220204.5,0,0,-4
-24.34723,-176368.5,0,1,-25
-23.59101,47397.45,0,0,-24
-4.947426,152159.8,1,0,-5
-20.90721,129405.7,0,0,-21
12.61682,407145.3,1,1,12
-13.63785,242799.5,0,0,-14
-1.867531,282263.6,1,1,-2
-11.29541,177243,0,0,-12
-9.825954,442434.8,0,0,-10
-26.59318,-188312.5,1,1,-27
-15.69837,300207.7,0,1,-16
-9.071682,-553022,0,0,-10
-1.881355,-174620,1,1,-2
-18.18529,586322.6,0,0,-19
-16.41135,-791581.6,0,0,-17
-5.9888,-235762.5,1,1,-6
8.890038,32650.54,1,0,8
-7.158737,670434.6,0,0,-8
-32.00965,-30253.82,0,0,-33
1.061661,-384139.4,0,0,1
-17.06785,-85635.84,1,1,-18
2.58786,-166415.3,1,1,2
-23.88573,110747.4,0,1,-24
-15.94309,108923.3,0,1,-16
-18.83242,-2920.405,0,0,-19
-3.762466,400395.6,1,1,-4
6.444191,-368854.3,1,1,6
-5.015839,623833.9,1,1,-6
-6.450531,-158927.5,0,0,-7
-2.9823,266065.4,0,0,-3
-27.79997,47269.16,0,0,-28
-28.99583,-326067.9,0,1,-29
7.487656,317374.8,1,1,7
-7.146866,-283074.5,0,0,-8
-4.108055,447463.3,0,0,-5
7.352638,-322133.3,1,1,7
-11.59838,497576.5,1,1,-12
-6.716759,160907,0,1,-7
-19.57535,-276859.8,1,1,-20
-15.85034,65325.73,1,1,-16
24.33349,-168262,1,1,24
16.11774,-102741.7,0,1,16
-8.236355,-473081.8,1,1,-9
22.06505,329362.2,1,1,22
1.435318,-27203,1,1,1
-3.098686,-96789.54,0,1,-4
-28.89588,639675.7,0,0,-29
-7.945717,-212175,0,1,-8
-2.076347,96434.25,0,0,-3
